scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
292,A15F14,3.0,das,False,False,geometry_informed,56.2,84.30000000000001,1,38.86106004658495,82.31362664501006,37.5,-7.5,5.0,640,0.16318637272116449,,6.70348390000072,89.82393898944574,0.0,0.0,10.438074092657013,9.564478969275415,6.28437973318118
134,A2F1,1.0,das,False,False,geometry_informed,48.5,72.75,1,-0.08604361766668908,-0.19738555570374094,-7.5,22.5,15.0,1062,0.2860400718546262,,0.6480542999997851,23.877563952451464,0.1253180661577608,0.22272470322215943,2.870000764026895,2.6745942886585485,0.9820132330777552
303,A11F3,2.0,das,False,False,geometry_informed,33.1,49.650000000000006,1,-45.51666319935333,6.509721448226827,7.5,-22.5,15.0,793,0.2058911549005542,,0.628839799999696,60.43451427203976,0.0,0.0,4.208941916428845,3.689108007518702,2.950390813873595
213,A14F13,3.0,das,False,False,geometry_informed,45.4,68.1,1,1.5485056520877616,-1.7589043856784878,7.5,-52.5,10.0,881,0.3234761873265283,,6.958917399999336,51.0889329416357,0.0,0.0,2.9822557801270473,2.788326913184192,1.1308183227131137
480,A13F11,2.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,12.413092691676702,54.725295650868475,-22.5,22.5,5.0,671,0.2545596752274787,,6.768371600002865,47.512037643985465,0.0,0.0,6.233084947243847,5.735448863451532,3.5085163476485044
118,A14F3,2.0,das,False,False,geometry_informed,45.4,68.1,1,-56.71992983645251,-44.7566604746264,7.5,-37.5,10.0,530,0.43315403392367074,,3.761055299997679,64.62861989430758,0.0,0.0,5.498612751104926,5.201189415311935,2.8854402778545816
417,A1F3,,das,False,False,geometry_informed,22.9,34.349999999999994,1,3.486609711403159,-0.39468903261363597,-2.5,-30.0,15.0,416,0.47415965311323505,,0.7227190000012342,30.204534979243,0.011049723756906077,0.02185792349726776,1.322178143039368,1.1929096812087456,0.6031422889458566
328,A12F3,2.0,das,False,False,geometry_informed,39.0,58.5,1,-53.364175494278555,26.56619181350608,22.5,-22.5,5.0,377,0.24520064808309133,,2.7250253000020166,90.34857111491286,0.0,0.0,4.951339376374869,4.708162397680983,2.857013294024456
73,A13F4,3.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,0.06471329125893328,-0.5743248758127288,-7.5,-37.5,10.0,442,1.0714382352520746,,3.4577764999994542,37.69257712807619,0.0,0.0,4.056033970551217,3.891580091155613,2.0985102462744645
378,A3F5,4.0,das,False,False,geometry_informed,56.9,85.35,1,-82.45139007656081,-68.6461789851504,-22.5,-37.5,5.0,288,0.32209992318756153,,0.7001249999993888,67.55926019049483,0.0,0.0,11.183975982509757,10.69907409619761,5.641205890346763
