scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
132,A14F1,1.0,das,False,True,two_medium,45.4,68.1,1,8.89881793267411,-6.068227158166784,-22.5,-37.5,5.0,399,0.4635708094609199,0.1008973457429127,0.6984131000008347,44.427942913776924,0.0,0.0,9.71273971044081,9.01179360933979,3.8062271747828618
491,A15F3,2.0,das,False,True,two_medium,56.2,84.30000000000001,1,-65.02979985241014,64.12477562915845,-22.5,-10.0,10.0,598,0.3726785175256291,0.043902907684140055,0.8321140999996715,85.45914952513363,0.0,0.0,6.539819031099638,6.235492723761556,1.1638306075960043
232,A2F13,3.0,das,False,True,two_medium,48.5,72.75,1,-0.3425962863759138,-0.07334178263648021,12.5,0.0,5.0,500,0.6283185307179586,0.03630651493386865,0.6486645999993925,12.842805705604858,0.03763440860215054,0.07253886010362694,11.685025991451992,10.486112076873393,9.369228654860448
353,A16F5,4.0,das,False,True,two_medium,57.0,85.5,1,77.4545948497322,22.76816640339949,22.5,-52.5,10.0,517,0.06893244074338924,0.008284089031888788,0.5201899999992747,93.1949803842892,0.0,0.0,5.078143707809054,4.912863622609334,0.4894598273597655
355,A16F5,4.0,das,False,True,two_medium,57.0,85.5,1,-0.44552253900736066,-43.042243772763676,12.5,2.5,15.0,307,0.3636417926862349,0.04275388245200752,0.5215531999983796,47.34640980756386,0.0,0.0,4.691950668758201,4.6051339184379865,0.4445717357765095
154,A12F1,1.0,das,False,True,two_medium,39.0,58.5,1,-3.1630074213958905,-2.5998994995354745,22.5,7.5,10.0,629,0.3421159589868386,0.016693941891228053,0.5699120000008406,27.578939787659305,0.011764705882352941,0.023255813953488372,10.3827968223438,8.774544673878339,6.546546208310731
59,A12F11,2.0,das,False,True,two_medium,39.0,58.5,1,-0.015085329055867328,0.13280295767426378,7.5,7.5,10.0,293,0.7514176714300485,0.06539827209893885,0.5708088999999745,10.523882352223621,0.16634799235181644,0.28524590163934427,12.49777425217902,11.18490761703834,16.53900116386663
78,A14F12,3.0,das,False,True,two_medium,45.4,68.1,1,1.782331424312903,1.465621187854264,-27.5,-22.5,15.0,518,0.5008756523728879,0.035598381478523775,0.5692786999989039,37.839211574278764,0.0,0.0,10.363310163333397,9.330286479654909,8.209828445870109
21,A13F14,4.0,das,False,True,two_medium,43.8,65.69999999999999,1,-1.113146227498382,-0.9245266536286875,-7.5,37.5,10.0,553,0.5076486923617958,0.06021103870962968,0.5690397999987908,38.95171561904225,0.0,0.0,10.863702539887983,9.559889863840004,7.68923162211641
372,A15F5,4.0,das,False,True,two_medium,56.2,84.30000000000001,1,0.6608995453000261,-0.8616065277031479,7.5,22.5,15.0,456,0.6090195557602064,0.04948032411657999,0.5692615000007208,24.342102509534786,0.005176876617773943,0.010300429184549357,10.146917424770077,9.549632881291695,7.81135492711144
448,A12F13,4.0,das,False,True,two_medium,39.0,58.5,0,1.4134705883889729,1.1866761515914679,22.5,-22.5,5.0,434,0.7042619894927532,0.13387825964642416,0.568543999999747,31.712778965853953,0.0,0.0,10.13607530743631,9.028685238258348,8.750420187849176
370,A15F5,4.0,das,False,True,two_medium,56.2,84.30000000000001,1,-0.6264391243691381,0.3266330917550208,22.5,12.5,10.0,484,0.6332906473708705,0.007554006446248733,0.5743633999991289,26.134709649351482,0.0,0.0,9.786750649749267,9.207421218462173,7.182153684609052
96,A11F1,1.0,das,False,True,two_medium,33.1,49.650000000000006,1,-4.492725235872727,-5.51331305914342,7.5,-37.5,5.0,314,0.45621925921017226,0.5343167365786258,0.5636164999996254,34.16099530217911,0.0,0.0,9.536724702148742,8.581938211759141,5.922116678156695
220,A15F2,1.0,das,False,True,two_medium,56.2,84.30000000000001,1,-0.12287981063462204,-4.023726831096243,-37.5,-7.5,10.0,616,0.546634015849534,0.021112859460990677,0.5904461999998603,37.538428160954005,0.0,0.0,12.428352574745734,11.120123410949406,12.119139040141727
24,A11F4,4.0,das,False,True,two_medium,33.1,49.650000000000006,1,1.6434320707388181,-3.3097574776407215,7.5,-37.5,10.0,362,0.5148286738793595,0.10019489140472349,0.649348300001293,34.68821228670909,0.0,0.0,10.201736925131968,8.94284845696626,7.54428918500478
473,A3F14,2.0,das,False,True,two_medium,56.9,85.35,1,64.084852509153,66.02171556808773,22.5,-37.5,5.0,537,0.19297494981014257,0.04616366825050971,0.9172911000005115,111.56184631121907,0.0,0.0,5.0353218965829285,4.866167201531732,0.6067945264112553
361,A15F5,4.0,das,False,True,two_medium,56.2,84.30000000000001,1,0.21762249059594263,-1.6894828935298805,7.5,-37.5,15.0,492,0.5942574338970312,0.01617345746475112,0.7592492000003404,36.54348310741962,0.0,0.0,10.131226350859938,9.49248889927104,7.683560184451706
140,A2F1,1.0,das,False,True,two_medium,48.5,72.75,1,-1.5526841268054727,3.637309209219055,7.5,-22.5,10.0,596,0.247376036667924,0.057683038325529394,0.5158709000006638,27.66062223808501,0.05069124423963134,0.09649122807017543,11.752352390391396,10.336848995266726,11.75995853345337
