scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
115,A13F1,1.0,dmas,False,True,two_medium,43.8,65.69999999999999,1,10.990946094743373,-11.330077807042308,22.5,-7.5,5.0,176,1.2537875442898039,0.2455352218465752,0.6788655999989714,12.129625624977088,0.0,0.0,10.94227920485396,10.474769861789978,4.874428820191564
46,A16F13,2.0,dmas,False,True,two_medium,57.0,85.5,1,-1.3952147651686795,2.8459812726508344,7.5,-37.5,5.0,395,1.1057510342329857,0.14887689985292804,0.8077454999984184,41.31492527612227,0.0,0.0,12.712861211854117,11.792648673875414,11.855261743355742
84,A14F12,3.0,dmas,False,True,two_medium,45.4,68.1,1,0.05977757871125863,-3.9073521902908093,22.5,7.5,5.0,210,1.0555751316061706,0.05383967766849728,0.7905585000007704,25.173225186897337,0.0,0.0,12.994023575510338,12.170874956146234,11.92025251445421
429,A2F4,2.0,dmas,False,True,two_medium,48.5,72.75,1,-1.1927097460655143,2.7499960913574633,-22.5,-7.5,15.0,117,1.200216621942876,0.5033542993304561,0.6685953000014706,23.644513905729905,0.0,0.0,15.13334283261472,14.447244279893063,17.85076833572866
454,A12F13,4.0,dmas,False,True,two_medium,39.0,58.5,1,1.0420634755960854,1.3576258071956817,37.5,7.5,10.0,485,0.43771112812153107,0.03649316316851596,0.6404141999992135,36.97174456719473,0.0,0.0,10.761124583500006,9.361678320555448,7.652594565125071
252,A3F2,1.0,dmas,False,True,two_medium,56.9,85.35,1,0.8029775084759521,-0.23197668241912217,37.5,37.5,5.0,148,1.287965963244569,0.0035565319334096286,0.6553616000019247,52.63433788038035,0.0,0.0,16.745019714737165,15.840923870426156,23.16812974402459
89,A11F1,1.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,-1.3067972770848708,-1.6070397727945291,22.5,-22.5,15.0,453,0.6307552230808537,0.07421282182176706,0.6348730999998224,31.67458576915893,0.000864304235090752,0.0017271157167530224,8.19998458441874,7.234400525817688,4.412281422620583
161,A12F1,1.0,dmas,False,True,two_medium,39.0,58.5,1,-1.3598463813301274,1.8785713078001356,-7.5,7.5,15.0,415,0.6029649444975207,0.03320363773662691,0.5981241000008595,8.324779096309559,0.3039443155452436,0.46619217081850534,12.0090790067505,10.414743213137392,8.316131704448752
465,A11F14,4.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,-0.8115706426171547,0.6307633995985111,-5.0,-27.5,10.0,231,1.1160444490261319,0.11443513973273607,0.6320386999977927,28.440864788644834,0.0,0.0,9.945002772285626,9.149739105292454,7.009680751698029
461,A12F13,4.0,dmas,False,True,two_medium,39.0,58.5,1,1.5956208223877923,0.3775556904651071,10.0,-22.5,15.0,497,0.4196107360478708,0.050946064930357145,0.7225538999991841,24.37244640431925,0.06887298747763863,0.12887029288702928,10.810340322136554,9.366271454094356,7.79549605018289
251,A3F2,1.0,dmas,False,True,two_medium,56.9,85.35,1,0.3932415585807888,1.2082703959359695,22.5,22.5,10.0,120,1.384724034640129,0.13856465461189288,0.6389334999985294,30.69277632147076,0.0,0.0,17.885544721779134,16.933087995853583,34.27961489890351
322,A14F11,2.0,dmas,False,True,two_medium,45.4,68.1,1,-1.576057784029931,-2.5032163663520857,22.5,-37.5,15.0,82,1.5243230626885385,0.3491354884570195,0.7370329000004858,42.47859958991486,0.0,0.0,18.5285618537266,17.38067081929877,32.604852753624485
485,A16F11,2.0,dmas,False,True,two_medium,57.0,85.5,1,-0.7820658853728666,-1.317209188522327,22.5,22.5,15.0,189,1.1728612573401895,0.1151496007321141,0.6395168000017293,33.306366439776575,0.0,0.0,14.036436078960115,13.408971519013999,16.41281391291683
452,A12F13,4.0,dmas,False,True,two_medium,39.0,58.5,1,0.25818641475310805,0.1090850770100741,37.5,-7.5,5.0,100,1.3962634015954636,0.13767538686047576,0.681391000001895,38.01119380955375,0.0,0.0,13.820227636658622,13.153603871750917,13.193574088446345
407,A1F3,,dmas,False,True,two_medium,22.9,34.349999999999994,1,-1.1569181651226002,-1.6083920377983667,7.5,-25.0,5.0,277,1.1937190192652574,0.46891730112208596,0.6537575000002107,24.942124111129036,0.0,0.0,12.119092022142787,9.413869100239452,6.311749303715265
460,A12F13,4.0,dmas,False,True,two_medium,39.0,58.5,1,-0.18820381216740606,2.003300388887237,15.0,7.5,5.0,479,0.4974621094444664,0.055958973878110524,0.5885804000026837,16.15225190661487,0.0,0.0,10.538584569028636,9.219097194653555,7.315985460287665
348,A16F5,4.0,dmas,False,True,two_medium,57.0,85.5,1,-0.2649791742517999,-0.00813627341882502,-7.5,-52.5,10.0,211,1.0194172240022243,0.049461742446862474,0.7808179999992717,52.98812398867295,0.0,0.0,13.536556000849844,12.914918442434121,13.968903338359846
127,A14F1,1.0,dmas,False,True,two_medium,45.4,68.1,1,12.08297219374293,-10.547762891260465,-22.5,7.5,5.0,177,1.260911337155087,0.15216311312733186,0.7614329999996698,39.0090208943054,0.0,0.0,11.671024743277256,11.150768881327235,5.8832144537104005
85,A13F2,2.0,dmas,False,True,two_medium,43.8,65.69999999999999,1,7.479476006383308,-9.327574298184778,-22.5,10.0,15.0,156,1.2888585245496587,0.1020993433211703,0.5598981000002823,35.6696525055847,0.0,0.0,10.85373363654223,10.445617825565991,5.173473295891503
287,A15F14,3.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,-2.2456320706875075,-1.7472018566486938,-7.5,32.5,10.0,343,0.8796459430051422,0.17879783466691473,0.7301266000031319,34.64793236755448,0.0,0.0,11.680683886223743,11.025257960794876,10.680807197040984
375,A3F5,4.0,dmas,False,True,two_medium,56.9,85.35,1,-0.21909921909711372,-1.4093788866121826,7.5,-52.5,15.0,359,0.8020136978764343,0.0013168807862711884,0.6401115000007849,51.670456341182195,0.0,0.0,12.13187201428733,11.390584482338259,11.616795382825018
148,A12F1,1.0,dmas,False,True,two_medium,39.0,58.5,1,-8.938725279602922,6.768943542841202,7.5,-37.5,5.0,211,1.2003187866137552,0.1581752704755413,0.6261292999988655,47.22256929919758,0.0,0.0,9.720642304399231,9.201624434155818,3.73285095685973
22,A11F4,4.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,-1.4560723221373895,-1.56234659552541,0.0,12.5,15.0,186,1.1046053564606833,0.040230719723321276,0.5997729999980947,14.137529429853705,0.11889862327909888,0.21252796420581654,12.328922747648152,11.21130905794361,10.015154154180758
497,A15F4,2.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,2.0644403180073887,2.422000811225222,37.5,7.5,5.0,176,1.2537875442898039,0.1456602086810621,0.6699630000002799,35.79755530392065,0.0,0.0,14.208778525419984,13.585153066734556,16.487162566062562
354,A16F5,4.0,dmas,False,True,two_medium,57.0,85.5,1,-0.1914566140235784,1.3368674187856444,22.5,-52.5,5.0,74,1.3756086175481934,0.30638842383948606,0.7041126000003715,58.423544027506736,0.0,0.0,18.566261524804496,17.857377828183385,38.993325635008674
187,A16F1,1.0,dmas,False,True,two_medium,57.0,85.5,1,-0.11180120567627405,-2.9061094073869205,22.5,7.5,15.0,129,1.3233157626549659,0.3910314554985205,0.7560619000032602,24.891377357702194,0.0,0.0,17.399272431662787,16.481812493517925,29.361598751617116
314,A11F12,4.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,0.31276739197339604,-0.21501313892943208,7.5,-37.5,10.0,87,1.3944824533791427,0.006893765249237635,0.6354280999985349,37.971391307036484,0.0,0.0,15.709908796816883,14.540307172708628,17.517141797785456
442,A2F14,4.0,dmas,False,True,two_medium,48.5,72.75,1,-2.3846473187801083,-0.8720948863732138,-37.5,-10.0,10.0,200,1.1877476951190145,0.8297958086021955,0.7072193000021798,36.28231863717961,0.0,0.0,13.932946648840414,13.07053073210519,12.836648353061927
385,A3F5,4.0,dmas,False,True,two_medium,56.9,85.35,1,-3.3245756941352873,-2.6825831742057886,22.5,37.5,10.0,265,1.231541498818484,0.05523910946082062,0.6708393999979307,47.76555977201659,0.0,0.0,12.517385873593758,11.906739862205736,12.789050273708398
403,A1F3,,dmas,False,True,two_medium,22.9,34.349999999999994,1,21.95709572848481,-18.11780293166502,-22.5,-7.5,10.0,255,0.9862802421242195,0.06939725128431626,0.7098641999982647,45.70745124930219,0.0,0.0,4.473086041091819,4.084008626706975,1.308350627085489
445,A12F13,4.0,dmas,False,True,two_medium,39.0,58.5,1,-0.4692541278008982,-0.8485884834163613,-22.5,-22.5,15.0,93,1.3896224341681367,0.04082422879747264,0.6806543000020611,30.889114334112406,0.0,0.0,15.228687649872404,14.37951997205132,19.344768932624326
456,A12F13,4.0,dmas,False,True,two_medium,39.0,58.5,1,-0.2819138301150181,2.0528697176916677,-22.5,-7.5,5.0,478,0.47885245166324014,0.03891417112548076,0.7236231999995653,24.18471982255789,0.0,0.0,10.661360573912033,9.308661908242033,7.480279369945744
41,A3F12,2.0,dmas,False,True,two_medium,56.9,85.35,1,0.0778352690755375,-0.3288046507668401,-22.5,-37.5,10.0,398,0.9921474914729123,0.0899621301502943,0.8146701999976358,43.490877309251466,0.0,0.0,14.278500017753839,12.985286201276793,11.603650515954017
249,A3F2,1.0,dmas,False,True,two_medium,56.9,85.35,1,-0.22297721811368879,0.660744922701791,-22.5,-7.5,15.0,135,1.308996938995747,0.000890953687033742,0.7228681000015058,23.724744502693486,0.0,0.0,17.2677640852133,16.33814840798573,28.00335662210036
214,A14F13,3.0,dmas,False,True,two_medium,45.4,68.1,1,2.8772008543146574,1.2313659626088358,22.5,-37.5,10.0,258,0.7915340865489908,0.027644837728588587,0.780985099998361,43.41857846177651,0.0,0.0,12.097581661989858,11.283942804152433,11.827962579032171
241,A16F2,1.0,dmas,False,True,two_medium,57.0,85.5,1,-0.538178904011574,1.282298940238943,-22.5,-22.5,15.0,135,1.308996938995747,0.1314757959506268,0.7935536999975739,32.37158211665121,0.0,0.0,17.035389901703837,16.15043681443037,25.065099712495364
412,A1F3,,dmas,False,True,two_medium,22.9,34.349999999999994,1,-2.240326755846107,1.8756490251613327,-10.0,-25.0,5.0,153,1.201659189998096,0.03968177050230387,0.6658193000002939,27.973434529562027,0.0,0.0,9.68003865934342,8.680322597442865,6.660075675712444
215,A14F13,3.0,dmas,False,True,two_medium,45.4,68.1,1,2.8096014514992587,1.237607580464907,-7.5,-52.5,5.0,255,0.8073631913987375,0.022639151113436624,0.7648498000016843,54.71762376566434,0.0,0.0,12.066729569546329,11.267273843270162,11.75934782877849
126,A14F1,1.0,dmas,False,True,two_medium,45.4,68.1,1,11.868798340769972,-10.525632845735142,22.5,7.5,10.0,173,1.2932671720905038,0.1521089602950795,0.7875985999999102,20.9271567158193,0.0,0.0,11.79972596777282,11.275085867062622,6.053652451985643
255,A3F2,1.0,dmas,False,True,two_medium,56.9,85.35,1,2.741314831839929,0.32460072792019823,-7.5,37.5,5.0,115,1.3270271998634573,0.31978282501416194,0.8951514000000316,38.56027542074118,0.0,0.0,17.97281131170643,17.03911946427906,33.59850385895143
304,A11F3,2.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,-0.5207024909552731,1.3823925517369533,7.5,-22.5,10.0,332,1.0511552138995328,0.04146662546894267,0.775911199998518,25.193259861393024,0.0,0.0,10.524365525567394,9.270597658634287,6.4756713387958325
191,A15F1,1.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,0.5176406823127233,0.19104680014047704,37.5,7.5,10.0,170,1.335176877775662,0.012776595997118903,0.7024602000019513,37.69768822594123,0.0,0.0,15.900621858667382,15.026355500711237,22.90553395986575
283,A16F14,3.0,dmas,False,True,two_medium,57.0,85.5,1,-0.02339483875284777,1.027270087167031,-2.5,-10.0,10.0,420,0.7305018211807408,0.029565522224156055,0.5368536000023596,11.301958179892758,0.10407239819004525,0.1885245901639344,11.763645550463576,10.97585168339759,9.013301564736826
369,A15F5,4.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,-1.2215380992563467,1.6541770210201883,17.5,10.0,15.0,288,1.0396767414350594,0.0029993789782422962,0.6206624000005831,20.49753033900363,0.014242115971515769,0.028084252758274825,12.822626263406079,12.100446435670698,13.089911377099211
64,A13F12,3.0,dmas,False,True,two_medium,43.8,65.69999999999999,1,1.2732422308771634,0.4574188673799142,-7.5,37.5,5.0,159,1.2487830798019428,0.02418849796658363,0.6397065999990446,38.06734290974861,0.0,0.0,13.30036554624842,12.569779566412224,14.187196782732006
441,A2F14,4.0,dmas,False,True,two_medium,48.5,72.75,1,-1.0998159204396607,-2.874928489753232,-37.5,-10.0,15.0,183,1.303654094346785,0.8142458328329458,0.7280155999978888,37.09096985860585,0.0,0.0,13.662587472975833,12.913129155086402,13.632033385753829
339,A11F11,3.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,1.3427062617664491,3.581253861790378,12.5,-22.5,15.0,258,0.7915340865489908,0.03066180703946183,0.5676562999979069,28.367534375838538,0.0,0.0,10.272266793827487,9.324104617585682,5.773546050391261
238,A2F2,2.0,dmas,False,True,two_medium,48.5,72.75,1,-0.7965611669573976,1.625937874487971,7.5,37.5,10.0,124,1.3479497890835097,0.06893908751093417,0.6674052000016673,36.820935085656934,0.0,0.0,17.471375684476218,16.282670025294394,24.7930825092861
259,A14F14,4.0,dmas,False,True,two_medium,45.4,68.1,1,1.189398360792544,0.8946321819656149,-22.5,-37.5,10.0,482,0.6306737438693379,0.044267865816678055,0.727969600000506,45.11469134422566,0.0,0.0,11.936622491222757,10.569377796043755,10.318594873936156
455,A12F13,4.0,dmas,False,True,two_medium,39.0,58.5,1,0.6528233741304189,1.3314470263711968,-22.5,-7.5,10.0,488,0.4479793162252375,0.06866297616163665,0.6143931000005978,24.77998560881908,0.0,0.0,10.872512410349763,9.43172502431931,7.9703322795630775
150,A12F1,1.0,dmas,False,True,two_medium,39.0,58.5,1,-8.200461994958356,6.812324694038921,-7.5,-22.5,15.0,237,1.1912919342412496,0.1348485583581033,0.5819425000008778,29.32069279493827,0.0,0.0,9.549583476360237,8.994192982352034,3.5702365404985446
